Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Al scciti' che g'e' nit ger l'e' 'l me neut	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El scciti' che g'e' nit ger l'e' 'l me neut	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		L'e' me neut el scciti' che g'e' nit ger	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnuo ieri ze me nevodo	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Cùl ninìn- ch’al è ’mnì jèr al è me ’nvud	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al marcìn che l’é vegnì iér l’é mè neót	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		El butin che è vegnù ieri l’è me neodo	Bovolone	Bovolone,Verona,Veneto	Veronese	
		El puteo che ze rivà ieri, el ze me nevodo	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El bagai ch'è vegnù ier l'è me nevot	Brione	Brione,Brescia,Lombardia	Orientale	
		Er matot cul è venù ieri u lè me nud	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		L' pupo che è ienù niere lè me nez	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Al scet che lè riat ijer lè l me neut	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Il toseto che xè veniù jeri è me nevodo	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Ei fio che l'è vnu eri l'è me nevu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al mat che le mni ier a l’era me nuud	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnisto ieri el ze me nevodo	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El boccia che ze vegù ieri ze me nevodo	Campagnola	Brugine,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Ra maznà ch'u l'è vnù seira u l'è me neev	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		El puteo che zé vegnuo ieri (el) zé me nevodo	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		El puteo che ze vegnesto ieri l’è me nevódo	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al putein che gnu aier l'é me anvò	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		L fant ke i è v&nút iéri i è mé n&pót	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		U figgieu cu le vegnuu vei u l'è u figgieu de me figgieu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L pop che l'è vegnù angern l'è mi nez	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		El tosat che 'l è vegnù 'nier 'l è me neodo	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Il frut ca l'è vignut ier a l'è me nevot	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Il frut c'a l'è vignut ier a l'è me nevot	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		E burdel ch'l'è vnù iir, l'è e mi anvoud	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Al bocia che l è rivà ieri l è me nevodo	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		u figgieu ch'u l'è vegnuu vej u l'è me nevu	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		U figgeu chu l'è vegnuu vei u l'è me neu	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		U figgeu chu l'è vegnuu vei u l'è me neu	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Al bocia che l’è vegnest ieri l’è me neodo.	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		El fio picolo che xè vegnuo gieri sé mio nevodo	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		U fante ch è ariò vei 'le me neu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Al canai ch'al è vegnù eir al è me nevodo	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Al bocieta che ‘l è gnest ieri al è me neodo	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		El frut ch'el é vignuut ier al é mo nevoot	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Al canai ch'al è vignù er al è mo nevò	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Il bambino che è venuto ieri è l mi nipote	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Il frut k al e viñuut ieer al e ñɔ nevuot	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		El buteleto che e’ vegnu’ ieri sera l’ e’ me neodo	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Quell tus ch'è gnut ier l'è r me nevut	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Al fiuol ch'al è vignut ieir al è gno nevout	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		El tosatto che ze vegnù ieri 'l è me nevodo	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | aux E | avv temp | clit masch | clit sogg | doubling | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		L' müt ch'è gnü ignier è mi fioc	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		El puteo che ze vegnù ieri ze me nevodo	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Il puteo che ze vegnù ieri ze me nevodo	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnù ieri l'è el me nevodo	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al canai ch'al è vegnù eir al è me nevodo	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		El puteo che ze vegnuo ieri ze me nevódo	Facca	Cittadella,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El popo che le lugà 'ngeri le me neodo	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		El tosatel/ bocia che l’è vegnest ieri l’è me nevodo.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		El tosatel che l'e vegnest ieri l'e me nevodo	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Collu regassin ch'è unuu vei l'è u me neu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		Al putin c'lè gnu aier l'è mié nuod	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Al putin cl'è ñù ajer l'è mié nvod	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		U matettu cu l'è vegnuu ieri u l'è me nevu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Il bambino che l'è venuto ieri l'è il mio nipote	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		E baben ch'l'è vnu ir l'è e mi anvod	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Al maionin che l’é vegnù er l’é al mè neù	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		El puteo che ze vegnuo ieri ze me nevódo	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tozato che ze vegnuo ieri ze me nevódo	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnesto ieri l’è me nevódo	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El toseto che xè vegnù ieri l’è me neodo	Gazzolo	Arcole,Verona,Veneto	Veronese	
		El bocia che xè veniù jeri e lè me nevodo	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Il frut che'l è vignut jer 'l è me nevot	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		El burdel cle nud ier lè el mi nipot	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Al ràis che l'è vignì ièr l'é 'l me neù	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		El buteleto che e vegnù jeri l'è me neodo	Illasi	Illasi,Verona,Veneto	Veronese	
		El gnaro che g’è enit ger l’è me neut	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El scciti' che g'e' enit ger l'e' me neut	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El gnaro che g'e' nit ger l'e' me neut	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El gnaro che e' riat ger l'e' me neut	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El scciti' che g'e' nit ger l'e' me neut	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El sccet che g'e' nit ger l'e' 'l me neut	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El pipi' che g'e' nit ger l'e' me neut	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit loc | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El sccet che e' nit ger l'e' me neut	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | aux E | avv temp | clit 3 | clit masch | clit sogg | essere | fless 3 = fless 6 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tosatel che l'è vegnuo ieri l'è me nevodo	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		El boceta che l’é vegnú ier l’é me neodo	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		'R fanteto ch'i è vegnù aiei i è me nevo	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Chel tozat che l'è vegnù inier l'è ma neodo	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		El bagai ch'e ruaa jeer l'è el me neu	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El puteo che è vegnù ieri ze me nevodo	Lion	Albignasego,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al marcin ca l'è lughè eir, l'è al me naot	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
		Al marcìn ca l'é nu éir l'è'l mè naót	Livigno2	Livigno,Sondrio,Lombardia	Alpino	
		El gnaro che ghe vignit ier l'è me niut	Lonato	Lonato del Garda,Brescia,Lombardia	Orientale	
		El toseto che sè vignù ieri sè me nevodo	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al frut che 'l è vignuut aiir 'l è me nevoot	Lucanico	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		El toseto che xè venisto jeri lè me nevodo	Lupia di Sandrigo	Sandrigo,Vicenza,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al pÃ¼tlet ch Ã¨ gnu ier lâÃ¨ me anvu	Luzzara1	Luzzara,Reggio nell'Emilia,Emilia Romagna	Mantovano	
		Al pì che l'è gnit ier l'è 'l me neut	Malonno	Malonno,Brescia,Lombardia	Orientale	
		El puteo che ze vegnesto ieri ze me nipote	Marostica	Marostica,Vicenza,Veneto	Meridionale	
		El puteo che l'Ã¨ vegnuo ieri l'Ã¨ mio nevodo	Marostica2	Marostica,Vicenza,Veneto	Meridionale	 | aux E | avv temp | clit 3 | clit masch | clit sogg | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnuo ieri 'l è me nevodo	Maserà di Padova	Maserà di Padova,Padova,Veneto	Meridionale	 | aux E | avv temp | clit masch | clit sogg | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg encl | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che ze vegnuo ieri l'è me nevodo	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		El puteo che ze vignesto ieri l'è me nevodo	Mason Vicentino	Mason Vicentino,Vicenza,Veneto	Meridionale	
		El tosat che ienest ier l’é me neodo	Mellame d’Arsiè	Arsiè,Belluno,Veneto	Trentino orientale	
		El fiulin che ghe vegnù ier l'è el me neut	Milano2	Milano,Milano,Lombardia	Occidentale	
		El fio che gh è vegnù ier l è el me neut	Milano3	Milano,Milano,Lombardia	Occidentale	
		El fio che l'è vegnì ier l'è l ma nuut	Milano4	Milano,Milano,Lombardia	Occidentale	
		El puteo che el zé vegnuo ieri el ze me nevodo	Mirano	Mirano,Venezia,Veneto	Meridionale	
		El puteo che ze vegnuo ieri ze me nevodo	Mirano	Mirano,Venezia,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Chel frut che l'è vignut ier e l'è mio nevut	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		'L pì ch'e vugnu ier l'è 'l me neut	Monno	Monno,Brescia,Lombardia	Orientale	
		El puteo che ghe ze vegnù ieri ze el me nevodo	Monselice	Monselice,Padova,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El puteo che xè veniù jeri e xè me nepote	Montecchio Precalcino	Montecchio Precalcino,Vicenza,Veneto	Meridionale	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al canai ch'al è vignù iei al è gniò nevoud	Montereale Valcellina	Montereale Valcellina,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		El putel che l'è vegnuo ieri l'è me nevodo	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		El frut cal è vignjut i:r al è gno nevot	Nimis	Nimis,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El puteo che ze vegnuo ieri el ze me nevodo	Noale	Noale,Venezia,Veneto	Centro-settentrionale	
		El popo che e nù ieri l'e me neó	Nones 	Tassullo,Trento,Trentino Alto Adige	Trentino Occidentale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U fio cu l'è vegnuu iei u l'è me nevu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		L mut che ie uni iniër ...	Ortisei	Ortisei/St. Ulrich,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		El bardascio ch'e' venudo ieri e' mmi nepÃ³de	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El munÃÂ¨llo ch'e' venudo ieri e' mmi nepÃ³de	Osimo	Osimo,Ancona,Marche	Anconetano	 | aux E | avv temp | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		Al riédu ch è vignù ingéri é mi nèudi	Padola	Comelico Superiore,Belluno,Veneto	Ladino Cadorino	
		El puteo che zé vegnù ieri el zé me nevodo	Padova3	Padova,Padova,Veneto	Meridionale	
		El puteo che ze vegnuo ieri el ze me nevodo	Padova4	Padova,Padova,Veneto	Meridionale	 | aux E | avv temp | clit masch | clit sogg | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
		El tosetto che ze rivà ieri el ze me nevodo	Padova5	Padova,Padova,Veneto	Meridionale	 | aux E | avv temp | clit masch | clit sogg | doubling | essere | fless 3 | inacc | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg masch | sogg nom | sogg prev | WH sogg | 
