Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		I me ga dovudo parlare de scondon	Longare	Longare,Vicenza,Veneto	Meridionale	
		Ia duut damel de nascus	Malonno	Malonno,Brescia,Lombardia	Orientale	
		I m'a duvì parlar in segret	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		I ga dovuo parlarme in segreto	Mestre	Venezia,Venezia,Veneto	Lagunare	
		An duvù parlam in segreto	Milano1	Milano,Milano,Lombardia	Occidentale	
		M'an duu parlà de nascost	Milano2	Milano,Milano,Lombardia	Occidentale	
		(I)m an duvü' parlà in segrét	Milano4	Milano,Milano,Lombardia	Occidentale	
		E han scugnut ciacarà in segret	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'han podume parlé an segret	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I j'han dvume parlé de sfreus	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l ge tocà ciacolam de nascus	Monno	Monno,Brescia,Lombardia	Orientale	
		I me ha dovù parlar de scondon	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		I me ha dovuo parlar in segreto	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		I m'han duvuu parlà in segretu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		I ga dovudo parlarme in segreto / i me ga dovudo parlare in segreto	Padova1	Padova,Padova,Veneto	Meridionale	
		I me ga dovuo parlare in segreto	padova2	Padova,Padova,Veneto	Meridionale	
		A mi an duvut cjacarà in segret	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I ga dovuo parlarme in segreto	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'an duvume parlé 'd stermà	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		I m'an duvù parlé an segret	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		I me ha dovuo parlar in segreto	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Il an duvú parlâ-me an segret	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		M'an duvuu parlà in segretu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		E han scugnut fevelami di scuindon	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I m'a duvù zcor in segret	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I m'han duvù parlaa n secretu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'han duvume parlé an segret	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A m'han dovù parlar an segret	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		I m'an degù parlà en secret	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		I ha dovù parlarme en segreto	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Mi me ga dovuo / dovesto parlar de scondon	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'A an duvut fevelami in segret	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I me ga dovuo parlare in segreto	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		I ga dovuo/ dovesto parlarme in segreto	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'han dovume parlé an segré an segret	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'han dovume parlè de stermà	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'han dovume parlè an segret	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'han divume parlè 'n segret	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		A l'han duvì parlami de scondion	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Inn duvù parlema da nascundioch	Trecate	Trecate,Novara,Piemonte	Novarese	
		I ga dovuo parlarme in segreto	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		I me ga dovudo (dovesto) parlar in segreto	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		I gà dovesto parlarme de scondon	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		I m an duvuu parlà d aciatun	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		I-a duì parlam de niscos	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	48.0	Credo di poterti ricevere stasera				 | avv temp | bridge verb | clit 2 | clit climb | clit ogg dir | credere | fless 1 | indic pres | inf doppio | ogg dir | potere | presenza comp | pro | subord | trans | 
		Credi de pudit vidi stasira	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Credo de poder vederte stasera	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Credo che stasera te podi vegnir	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Penso de poderte ricever stasera	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		E cradd ed puraite rizevi stasajra	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		A credo che te posi vegnie stasea	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Pensu de puei vedite staseia	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Credu de puejte risejve staseja	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		A cred da puderat ricevar ista sira	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv temp | bridge verb | clit 2 | clit climb | clit ogg dir | clit sogg espl | credere | fless 1 | indic pres | inf doppio | ogg dir | potere | presenza comp | pro | subord | trans | 
		A cradd ed psair arzavent stasira	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		omessa	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E creso ed podej vesti stasseira	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		I croddi da pudì riceviti stasera	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A penso d' pudeite riceve  staseira	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A gu idea da pudi ricevet istasira	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Creddu de poite vei stasera	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Credo de poderte veder stasera	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Crede de podè te rizeve 'ncoi dadasera	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A cred ad pudet rizeiv stasera	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Credu che te posu ede staseja	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		O croot di podé ricevit usgnot	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Penso di poterti ricevere stasera / di potè riceviti (?)	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Credi da podè ricevat stassira	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Pense de poder riceverte stasera	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Creddu de pueite risevve staseia	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A creddu de pureite riseivite staseira	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Credo di poterti ricevere stasera	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		A crid ad putet ricevar stasera	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A credo de podee resevete stasea	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		A credi che a podaroo ricevat stasira	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A credi che a podaroo ricevat stasira	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Credo de pudé ricevet stasera	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Credo de poderte vedare stasera	Longare	Longare,Vicenza,Veneto	Meridionale	
		Pense prope de pode edet stasera	Malonno	Malonno,Brescia,Lombardia	Orientale	
		A credi da puder ricevart stasera	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Credo de poderte vedare stasera	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Credi de pude ricevet stasera	Milano1	Milano,Milano,Lombardia	Occidentale	
		Credi de pudè ricevet stasera	Milano2	Milano,Milano,Lombardia	Occidentale	
		Kredi de pudet ri&#269;év (/pudè ri&#269;évet) stasera	Milano4	Milano,Milano,Lombardia	Occidentale	
		O crut di pudi riceviti usgnot	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Cherdo 'd podeite riceve stasseira	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I pens ed podeite riceve stasseira	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Fo cunt de ruai a ciacolat stasera	Monno	Monno,Brescia,Lombardia	Orientale	
		Penso de poder vederte stasera	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Crede de poderte ricever stasera	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A creddu de purete riseve staseia	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Credo de poderte ricevare stasera / ?? de podere ricevarte	Padova1	Padova,Padova,Veneto	Meridionale	
		Credo de poderte ricevere stasera	padova2	Padova,Padova,Veneto	Meridionale	
		Crot di podeti risevi sta'sere	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Credo che poso riceverte stasera / de poterte ricever	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		I cred 'd pudeite riceve sta seira	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A cred ed pureite ricev staseira	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Credo de poderte veder stasera	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A creiou de poguei arsòuvë-te sei vêpre	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Creddu de pueite reseive staseia	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		O pensi di podè riceviti usgnot	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A cred da putè riceuti stasera	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		E pensu de pudirte veide staseia	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Crd d'pudeite riceve staseira	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		I creso 'd podejte arseivrar stasseira	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Creiou de pougue te ersebbre en la basouro	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		Penso de poderte veder stasera	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Penso de poderte ricever stasera	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		'I crodi di pode risseviti stasera	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Credo che posso riceverte stasera	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Credo de poderte ricevare stasera	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		I kərdo əd podej-te arsèive stassèira	Torino	Torino,Torino,Piemonte	Alto piemontese	
		I cherdo 'd podeite arseive sta seira	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		I cherdo 'd podejte arseive stasseira	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		I cherdo 'd podejte arseive (de) stasseira	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		I cherdo 'd pudejti ricevi stasseira	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		I croda da pudi fè gnita stasira	Trecate	Trecate,Novara,Piemonte	Novarese	
		Mi credo de poderte ricevar sta sera	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Mi credo de poderte ricever stasera	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Credo de podere vederte stasera	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Credu che te poscu riseve staseira	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Crede de pudì riceet stasera	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	49.0	Giorgio mi deve vedere domani				 | avv temp | clit 1 | clit climb | clit ogg dir | dovere | fless 3 | indic pres | inf sempl | N proprio | ogg dir | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | trans | 
		Al Giorgio la da idim doma	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El Giorgio el ga da vaederme domam.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giorgio el deve vederme domam.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El t’ha volù telefonar a tuti i costi.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio el me deve veder domam.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Giorgio u dev vajme duman	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio i me deve vede doman	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U Sorsu a da vedilu duman	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U Giorgiu u me deve vej duman	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio am vol vedar adman	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv temp | clit 1 | clit climb | clit ogg dir | clit sogg espl | dovere | fless 3 | indic pres | inf sempl | N proprio | ogg dir | sogg def | sogg masch | sogg nom | sogg prev | sogg sing | trans | 
		Giorgio al m a da vaddar stasira	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Giorgio al dev vedram adman	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Giorgio a dev vesmi doman	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Giorgio 'l deva vonghimi dumon	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Giorgiu um deve vugghe duman	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio al ga da vedum adman	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U Giorgiu u deve veime duman	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El Giorgio el me deve veder doman	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Al Dordi ghe toca me vede doman	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Giorgio u ma davdei dmen	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U Giorgio u deve edime duman	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio el a di viodirmi doman	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio (e') mi deve vedé domani	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ur Giorgio al gn'a da vedemm duman	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Giorgio el vol vederme ( /l'ha da vederme) doman	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U Giorgiu u me o edde duman	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		U Sorsu u me dove vei duman	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio (e) mi deve vedere domani	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Giorgio u m'ha d'avdé admen	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Zorzo i me deva vede doman	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Ul Giorgio al ga de vedemm duman	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Ul Giorgio al ga de vedem duman	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El Giorgio el ga de vedem duman	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Giorgio me gà da vedare doman	Longare	Longare,Vicenza,Veneto	Meridionale	
		Al Giorgio al ga de edem dumà	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Giorgiu al gh'a da vedam adman	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Giorgio el ga da vedarme doman	Mestre	Venezia,Venezia,Veneto	Lagunare	
		Giorgio el g a de vedem duman	Milano1	Milano,Milano,Lombardia	Occidentale	
		El Giorgio el ga de vedem duman	Milano2	Milano,Milano,Lombardia	Occidentale	
		Giorgio l ga de vedèm dumán	Milano4	Milano,Milano,Lombardia	Occidentale	
		Giorgio a l'a di viodimi doman	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		giorgio a deuv vedme doman	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		Giorgio o dev veghme doman	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Giorgio l'ha da vedem domà	Monno	Monno,Brescia,Lombardia	Orientale	
		El Giorgio el me deve veder doman	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Giorgio el me deve veder doman	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Giorgiu u me deve vé duman	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Giorgio ga da vedarme doman / ? Giorgio me ga da vedare doman	Padova1	Padova,Padova,Veneto	Meridionale	
		Giorgio me ga da vedere doman	padova2	Padova,Padova,Veneto	Meridionale	
		Giorgio al'à di viodimi doman	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio el ga da vederme doman	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		Gios a deu vugme duman	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		Giorgiu u m dev vegh duman	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio là da vederme doman	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Djordjo ou diòu vêrë-me douman	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U Giorgiu u me deve vedde duman	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Giorgio a là di viodimi doman	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Giorgio u m'a da vde admen	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Giorgiu i me deive veide duman	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		Giors a dev vugme duman	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		Giors a dev vesme doman	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Giorgio deou me ve deman	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		El Giorgio el deve vederme doman	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		Giorgio ga da vedarme doman	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Zors al à di viodimi doman	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Giorgio ga da vederme doman	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Giorgio el ga da vedarme doman	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Giors a dev vədd-me doman	Torino	Torino,Torino,Piemonte	Alto piemontese	
		Giors a dev vedd-me doman	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Giors a dev ved-me doman	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Giors a dev vedd-me doman	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Giors am dev veghi dman	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		A Giorgiu l'è da vodama a'd' moch	Trecate	Trecate,Novara,Piemonte	Novarese	
		Giorgio el ga da vedarme doman	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Giorgio el ga de vederme doman / Giorgio devi vederme,  me devi veder	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Giorgio gà da vederme doman	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Giorgiu u me deve vè duman / Giorgiu u m'a da vè..	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Giorgio 'l ga de idim dumà	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	50.0	Ti ha voluto telefonare a tutti i costi				 | aux A | clit 2 | clit climb | clit indir | indic pass pross | inerg | inf sempl | ogg indir | PP | PP def | PP plur | pro | QP aggiunto | volere | 
		Al ta vulut telefuna a tuti i costi	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’ha volest telefonar a tuti i costi.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Frase non tradotta	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
