Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Te usi sempre a stessa macchina!	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te usi sempre a stessa macchina!	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti dovii senpre a mezima machina	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Te dro'a cómpar que'la màchina	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Te doperi sempre ea stesa machina!	Schio	Schio,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te adroves for l medem auto !	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Te doperi sempre ea stesa machina!	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te doperesc sempri la stesa machina	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Te doperi sempre la stesa machina!	Solesino	Solesino,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti dœ:vi de lúngu a štésa mákina!	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Ti duei sempre a stesa machina!	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		At dopri sempre la stesa machina! (At dopri sempre cla machina!)	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		At 'dopri sempre ch'la machina!	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Dopresto sempre la stessa macchina	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Dopritu sempri la stessa machina?	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Te doperi sempre ea stesa machina!	Teolo	Teolo,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre ea stesa machina	Terranegra	Padova,Padova,Veneto	Meridionale	 | agg | avv aspet | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te dopari sempre a stesa machina!	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Te dopera sempre la stessa machina!	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		At douri sempi la stesa machina!	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		It dovre sempe l'istessa vitura	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It dovre mach sempe l'istessa machina	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		It dovre sempre istessa vitura!	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		It dovzi sempi la midema machina!	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		It dovre sempre l'istessa machina!	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		‘Dopri sèmbre ‘a stessa machena (vittura) (tonobbele)	Treia	Treia,Macerata,Marche	Maceratese	
		Te dopri sempre la stessa machina?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te dopri sempre la stessa machina	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Jùse sèmbe ‘a stéssa màchene	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Te doperi sempre la solita machina	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Te dopri sempre la stesa machina	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Ta doperasch sempri la sctesa machina!	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		T'a doprasc sempri la stessa machina	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		T'a doprasc sempri la stessa machina	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		T'a dopasc sempri la stessa machina	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Ti duveri de lungu a meizima machina	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Te dopri sempre la stesa machina	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Ta drovat sempar la stesa machina	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Ti usi sempre ea stessa machina	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi senpre la stessa machina	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Ti doperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti doperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti doperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti doperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti adoperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti adoperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti usi sempre la stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti ti doperi sempre ea stessa machin	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | doubling | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti adoperi sempre ea stessa machina	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te usi sempre la stessa machina	Verona	Verona,Verona,Veneto	Veronese	
		Te doperi sempre a stessa macchina	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre la stesa machina!	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre la stesa machina!	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te usa sempre la stessa macchina!	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Te 'doperi sempre la stessa macchina	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Te üSä sempär quellä de macchinä / La macchinä che te üSä l’è sempär quellä	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Ta duperat sempri la stèssa machina !	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Te usi sempre la solita machina!	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te usi sempre stesa machina!	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 2 | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | pro | trans | 
		Te dopari sempre ea stesa machina	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Doresto sempre la stesa machina	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Usito sempre a stessa machina!	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Ti doperi sempre a stessa machina!	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti doperi sempre a stessa machina	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Ti doperi sempre a soita machina	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre a stessa macchina	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te doperi sempre a stessa machina	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
		Te usi sempre a stessa macchina	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | agg | avv aspet | clit sogg | escl | fless 2 | indic pres | ogg def | ogg dir | ogg femm | ogg sing | trans | 
						
2.0	59.0	Qui dorme Gianni				 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chì u dorme u gianni	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Si u dörm Gianni	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chilò al dorma al Giani	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Chi dorme el Giani	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El Giani el dorme chi	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi dorme el Giani	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Chi u dreum Gianni	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Chi dorme Giani	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Chi dorme Giani	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Cì dorm el Giani	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Uchì al duarm Gianni	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi al duar Zuanut	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		chi ghe dorma Giane	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Lì u ge dorme u Giani	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Chi ghe dorme Giani	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Chì g'è dorme u Gianni	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Chi a dorum Giani	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Aquì al duarm Gianni	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Chi a dorm Giani	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv loc | clit sogg espl | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		C’à dormi Gianni	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Gianni al dorm cué	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Chi a doram Giani	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Chi u dorma u Gianni	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Chilò dorma Gjuan	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Che' 'l dorma Giani	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Che' el dorma Giuan	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Che' el dorma Giani	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Che el dorma Giani	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Che' 'l dorma Giani	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Che' dorma Giani	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Giani el dorma che'	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | avv loc | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | 
		Qua dorme Ianni	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Al Gianni al drom chi	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chi al dòrm Giàni	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Qua dorme Giani	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Qua dorme Gianni	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chilò u dorm el Giani	Brione	Brione,Brescia,Lombardia	Orientale	
		Chi u drem Gianni	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		non tradotta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Che l doma al Giani	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Qui dorme Giani	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chi u dorme Gianni	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Qui ai drom al Gianni	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Qua dorme Iani	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Qua dorme Ianni	Campagnola	Brugine,Padova,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Belechì u drom Gianni	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Qua (el) dorme Gianni	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Qua dorme Iani	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		Chè ag dorem Giani	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Ki al dòrm& Giani	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		U Giani u dorme chi	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Chiò dorm Jan	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Qua dorme el Nane	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Chi duar Gianni	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Giani al duar uchì	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		A que e dorma Gaini	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Qua dorme Gianni	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Chi dorme u Gianni	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Chì u dorme u Gianni	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Qua dorme Gianni	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Chi ge dorme u giani	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Qui a dorm Gianni	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		--> testo vuoto <---	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Culì al duaar Gianni	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Uquì a dor Gianni	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Qui (e') dorme Gianni	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Aki al duarm Giani	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Qua dorme giani	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Chichinscì a dorm ur Gianni	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Uchì al duar Giani	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Qua dorme Gianni	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Qua dorme Gianni	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | avv loc | fless 3 | indic pres | inerg | N proprio | sogg def | sogg masch | sogg nom | sogg postv | 
