Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Et poli portalo an moto	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		Ad podi purtetu 'n moto	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A scora ei fio t po purtoilu an motu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		A scola al puteu t'a gal poe purta in mutur	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ti ghou poe purté in moto u figeu a scoa	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Te ghe 'l poi portar en moto	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		Te pos portalo co la moto	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		A scola e burdel, taje po purtè cun e mutor	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A scoa u fante ti gu po purtà cu a mutureta	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		(a scuela, el frut) tu puedi puartalu in moto	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') ce lo po' portà in moto	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		A scora ur fioo tu po portall in moto	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		(A scola, el bocia) tu poe portarlo in moto	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Ti gu po purtà in motu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A scora, u matettu ti-gu po purtò in motu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Tu ce lo puoi portare in moto	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		(a scola, e baben) t'a ie po purté in mutor	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A schea r fante te gh'er pè portae en moto	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		te podet purtal in moto	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ta podat purtagal in motocicleta	Lecco	Lecco,Lecco,Lombardia	Orientale	
		A ta poodat purtagal in motocicleta	Lecco	Lecco,Lecco,Lombardia	Orientale	
		TE lo poi portare in moto	Longare	Longare,Vicenza,Veneto	Meridionale	
		Ta po portal an moto	Malonno	Malonno,Brescia,Lombardia	Orientale	
		(a scola, al putlet) t'al po purtar in mutur	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ti pol portarlo in moto /? Ti lo pol portare in moto	Mestre	Venezia,Venezia,Veneto	Lagunare	
		a scola el fio te podet purtaghel in moto	Milano1	Milano,Milano,Lombardia	Occidentale	
		TE podet purtal in moto	Milano2	Milano,Milano,Lombardia	Occidentale	
		(A skola l fiö) te podet purtàl in moto	Milano4	Milano,Milano,Lombardia	Occidentale	
		A scuela, el frut, tu puedis portaln in moto	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		it peule portelo an moto	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		It peuli porteilo n'moto	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		Te po portal-it en moto	Monno	Monno,Brescia,Lombardia	Orientale	
		A scola, el popo te podi portarlo en moto	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Te pol portarlo in moto	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		A'a scoa u fio ti gu poi purtà in motu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Te poi portarlo / ?? Te poi portarghelo in moto / ?? Te ghe lo poi portare	Padova1	Padova,Padova,Veneto	Meridionale	
		Te o pui portare in moto	padova2	Padova,Padova,Veneto	Meridionale	
		Tu lu podis partà in moto	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Te pol portarlo in moto / ?te lo pol portare in moto	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A scola 'l cit it poj purtelu en moto	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A ra scora er matot ti li po purté an motu	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		A scuoa, el fiol te pol portarlo in moto	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		At póia minâ-lou an moto	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		Ti gu po purtà in motu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Tu puedis menà a scuele el frut in moto	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A scola, e burdel, tal pu purtè in moto	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		aa schea er fante te ghe'r pei purtaa cu aa motu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A scola u cit a tpole purtelu an moto	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A scola el cit it peus portalo an moto	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		Tu lei lou po pourtà en motto	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		A scola, el bocia te poi portarlo en moto	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		(A scuoea, el puteo) Te o poi / te ghe o poi portar in moto	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		(A scuela, il frut), 'i ti pos menalu (partalu) in moto	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Te poi portarlo in moto	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		Te o pui portare in moto	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A scòl əl cit it peule portelo an mòto	Torino	Torino,Torino,Piemonte	Alto piemontese	
		It peule mnelo con la moto	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		It peule portelo an moto a scola	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Ii 't lo peule portè 'n moto ( con la moto)	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		It peuli portalo an moto	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		(a scola a matalch) te poda purtelar in motociclota	Trecate	Trecate,Novara,Piemonte	Novarese	
		Te pol portar el puteo a scuola co''a moto	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		Te lo pol portar in moto?	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Te ghe lo poi portare in moto	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		A scora u fio ti g u poi purtà cu a motu	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		A scola 'l gnaro te po portal 'n moto	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	67.0	La ha potuta ascoltare a teatro				 | acc partic clit | aux A | clit climb | clit femm | clit ogg dir | indic pass pross | inf sempl | ogg dir | ogg femm | ogg sing | potere | PP | PP indef | PP loc | PP sing | pro | trans | 
		La pudut ascoltala a teatro	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		L’ha podest scoltarlo a teatro.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		La l'ha ascoltada en teatro.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		El l'aveva poduda sentir a teatro.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		A l'ò pusciuja sentì a teootr	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		G'ià podù sentila au teatro	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U l a pusciua sentì intu tiatru	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		A l'à pusciua senti a teatru	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		La la pudesta ascultar a teatar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | acc partic clit | aux A | clit climb | clit femm | clit ogg dir | clit sogg espl | indic pass pross | inf sempl | ogg dir | ogg femm | ogg sing | potere | PP | PP indef | PP loc | PP sing | pro | trans | 
		Al l a psò asculter a teater	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(Lu) al l'a pududa scultar a teatar	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		a l'ha podula scotala a teatro	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		L'à pudo sentala a tiatru	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		U l'ha pusciuvva sentì an tu teatru	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Giorgio l'ha pudi scultal in teatar	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		U l'ha pusciu scutila a tietru	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		L'ha podest sentirla a teatro	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		'l à podest scoltala a teatro	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		U la potuda ascultè in te teatar	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U l'à pusua sentì in teatru	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		El a poduut scoltala a teatro	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') l'ha potuta ascortà a teatro	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		L'a podut scultala ar teatru	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		L'ha podest scoltarla a teatro	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		L'a pousciua sentila a u teatro	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A l'à pusciuu sentì a-u teotru	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		La ha potuta ascoltare a teatro	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		La l'ha putuda asculté a e teatar	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		I l'ha posù sentie ao treatro	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		L'a puduu scultàta a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a puduu scultàta a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a puduu scultala a teatar	Lecco	Lecco,Lecco,Lombardia	Orientale	
		L'a pudù scultala a teater	Lecco	Lecco,Lecco,Lombardia	Orientale	
		La/el la gà poduda scoltare a teatro	Longare	Longare,Vicenza,Veneto	Meridionale	
		L'ha podit scultala a teatro	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al l'a pudida scultar a teatar	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		? El la ga podua scoltare a teatro	Mestre	Venezia,Venezia,Veneto	Lagunare	
		L a poduda ascultà a teater	Milano1	Milano,Milano,Lombardia	Occidentale	
		L'a pudù scultala a teater	Milano2	Milano,Milano,Lombardia	Occidentale	
		L a pudü' skultàla a teàter	Milano4	Milano,Milano,Lombardia	Occidentale	
		La ha poduda sintì a teatro	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		A l'ha podula sente a teatro	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		A j'ha podù scotala a teatro	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		'l gè ruà a scultala tel teatro	Monno	Monno,Brescia,Lombardia	Orientale	
		El l'ha poduda scoltar a teatro	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		L'ha possuo 'scoltarla a teatro	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		U l'ha pusciua sentì au teatru	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		El ga possudo scoltarla in teatro / el la ga possuda scoltare	Padova1	Padova,Padova,Veneto	Meridionale	
		A ga podua scoltare in teatro	padova2	Padova,Padova,Veneto	Meridionale	
		A la à pudude scoltà in teatro	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		El ga poduo sentirla a teatro	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		A l'a pudula scutè a teatro	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		U ra pusciu scuté a u teatr	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		La podua 'scoltar a teatro	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		Oul o pougú eicoutâ-lo a teatre	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		L'a pusciua sentì a u teatru	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Le ha scoltade a teatro	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		L'ha putù sentila a teatri	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		I l'ha podù sentii au teatru	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		A l'ha pudula scute a teatru	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
		A j'ha podù scotala a tiatro	Rivarossa Canavese	Rivarossa,Torino,Piemonte	Alto piemontese	
		A l'à pouguo eicoutà a teatre	Rodoretto	Prali,Torino,Piemonte	Provenzale	
		L'ha podù ascoltarla a teatro	Rovereto	Rovereto,Trento,Trentino Alto Adige	Veronese	
		La ga possua / podua / podesta scoltar a teatro	Salzano	Salzano,Venezia,Veneto	Centro-settentrionale	
		Al à pudut scoltala a teatro	San Michele al Tagliamento1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		El ga poduo scoltarla in tempo	Scorzé	Scorzè,Venezia,Veneto	Meridionale	
		El/A ga podesto/poduo scoltarla a teatro	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		A l'ha podula scoté a teatro	Torino	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		A l'ha podula scotè a teatro	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		a l'ha pudì scotala al teatro	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		L'è pudù sintira 'n da' tiatru	Trecate	Trecate,Novara,Piemonte	Novarese	
		El ga poduo scoltarla a teatro	Treviso	Treviso,Treviso,Veneto	Centro-settentrionale	
		La la ga poduda scoltar a teatro / La ga podudo scoltarla a teatro	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		El la gà podesta scoltare in teatro	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		U l'à pusciua sente a teatru	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		omessa	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		L'a pudì scoltala a teatro	Vione	Vione,Brescia,Lombardia	Orientale	
						
1.0	69.0	Lo presento a Giorgio				 | clit masch | clit ogg dir | fless 1 | indic pres | ogg dir | ogg indir | ogg masch | ogg sing | PP | PP def | PP sing | pro | trans | 
		Al presenti a Giorgio	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		El/La presento al Giorgio.	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghel presento al Giorgio.	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Ghel presento al Giorgio.	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		ER presaint a Giorgio	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Au fago cognose a Giorgio	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		U presentu a u Sorsu	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		U presentu auu Giorgiu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		Al present/fag gnosar a Giorgio	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit masch | clit ogg dir | clit sogg espl | fless 1 | indic pres | ogg dir | ogg indir | ogg masch | ogg sing | PP | PP def | PP sing | pro | trans | 
		A l presant a Giorgio	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		(mi) al present a Giorgio	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		E i la presento a Giorgio	Borgofranco d'Ivrea	Borgofranco d'Ivrea,Torino,Piemonte	Alto piemontese	
		J presentulu a Giorgio	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		A u presentu a Giorgiu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Al presenti a Giorgio	Casalmaggiore	Casalmaggiore,Cremona,Lombardia	Orientale	
		Ou presentu au Giorgio	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		El presento al Giorgio	Castellano	Villa Lagarina,Trento,Trentino Alto Adige	Trentino orientale	
		El presente al Dordi	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Al present a Giorgio	Cesesa1	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		U presentu  (fagu ede) au Giorgio	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Lu presenti a Giorgio	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		(e') lo presento a Giorgio	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Ga l presenti ar Giorg	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Ghel presente a Giorgio	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		U presentu a u Giorgiu	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		A-u presentu a-u Sorsu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		(e) lo presento a Giorgio	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Al present a Giorgio	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		A la presento a Zorzo	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Al presenti al Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Al presant al Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		El presenti al Giorgio	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Lo presento a Giorgio	Longare	Longare,Vicenza,Veneto	Meridionale	
		ghal fo cunuse al Giorgio	Malonno	Malonno,Brescia,Lombardia	Orientale	
		Al presenti a Giorgiu	Mantova	Mantova,Mantova,Lombardia	Mantovano	
		Ghe lo presento a Giorgio	Mestre	Venezia,Venezia,Veneto	Lagunare	
		El prezenti a Giorgio	Milano1	Milano,Milano,Lombardia	Occidentale	
		Te presenti a Giorgio	Milano2	Milano,Milano,Lombardia	Occidentale	
		El prezenti a Giorgio	Milano4	Milano,Milano,Lombardia	Occidentale	
		Lu presinti a Giorgio	Moimacco	Moimacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Lo presento a Giorgio	Moncalieri	Moncalieri,Torino,Piemonte	Alto piemontese	
		I lo present a Giorgio	Mondovì	Mondovì,Cuneo,Piemonte	Alto piemontese	
		I-el fò conoser al Giorgio	Monno	Monno,Brescia,Lombardia	Orientale	
		El presento al Giorgio	Montesover	Sover,Trento,Trentino Alto Adige	Ladino-fiammazzo	
		Lo presente a Giorgio	Motta di Livenza	Motta di Livenza,Treviso,Veneto	Centro-settentrionale	
		-	Novi Ligure	Novi Ligure,Alessandria,Piemonte	Basso piemontese	
		Au presentu a Giorgiu	Oneglia	Imperia,Imperia,Liguria	Gallo-Italico Ligure	
		Ghe lo presento a Giorgio	Padova1	Padova,Padova,Veneto	Meridionale	
		O presento a Giorgio	padova2	Padova,Padova,Veneto	Meridionale	
		Lu ai presentat a Giorgio	Palazzolo dello Stella 	Palazzolo dello Stella,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Ghe lo presento a Giorgio	Palmanova	Palmanova,Udine,Friuli Venezia Giulia	Centro-settentrionale	
		J lu present a Giors	Poirino	Poirino,Torino,Piemonte	Alto piemontese	
		A l present a Giorgiu	Pontinvrea	Pontinvrea,Savona,Liguria	Gallo-Italico Ligure	
		Gheo presento a Giorgio	Pramaggiore	Pramaggiore,Venezia,Veneto	Centro-settentrionale	
		A’l presantou a Djordjo	Ramats	Chiomonte,Torino,Piemonte	Franco Provenzale del Piemonte	
		U presentu a u Giorgiu	Reisoni	Fontanigorda,Genova,Liguria	Gallo-Italico Ligure	
		Lu fas cognosi a Giorgio	Remanzacco	Remanzacco,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Al presenti a Giorgio	Rimini	Rimini,Rimini,Emilia Romagna	Romagnolo	
		Er fagu cunusce a Giorgiu	Riomaggiore	Riomaggiore,La Spezia,Liguria	Gallo-Italico Ligure	
		I lu present a Giors	Riva presso Chieri	Chieri,Torino,Piemonte	Alto piemontese	
