Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		La sjora che gò incontrà jeri la xè me zia	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | avv temp | clit 3 | clit femm | clit sogg | essere | fless 1 | fless 3 | indic pass pross | indic pres | partic | poss 1 | pro | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		La signora che te ha catà ieri lè me zia	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		La signora che tu ha incontrà ieri lé me sia	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		La dónnä che hó incruSgiàat er l’è la me andä	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		La sciura c'ó 'ncuntràa íer l'è la mè zia	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		La femena che te ghe conossuo ieri ze me zia	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | aux A | avv temp | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | pro | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		La signora che te ghè contrà jeri la xè me zia	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | aux A | avv temp | clit 2 | clit 3 | clit femm | clit sogg | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | pro | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		A siora che te ga incontrà jeri a xe me mama	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Chela siora che te as incontrà inijere la è me ameda	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		A signora che te gha visto ieri a ze me zia	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		A signora che ti ga incontrà ieri ze me zia	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | pro | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		A signora che ti ga incontrà ieri a gera me zia	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic imperf | indic pass pross | partic | poss 1 | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		A signora che ti ga incontrà ieri ze me zia	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		Ea signora che ti ga incontrà ieri ze me zia	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		A femena che te ghe visto ieri ze me zia	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
		A femena che te ghe incontrà ieri a ze me zia	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv temp | clit sogg | essere | fless 2 | fless 3 | indic pass pross | indic pres | partic | poss 1 | rel restr | sogg def | sogg femm | sogg nom | sogg prev | trans | WH ogg dir | 
						
2.0	42.0	I tuoi figli, che studiano sempre, vanno volentieri a scuola				 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fii ch'i studian delongu a-a scora i ghe van vurenté	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		I to fjö, ch’e stüdìu sempre, e van vuluntè a scola	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioi, ca i studia sempri, i va ontera a scola	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		To fioi/ i toi de fioi, che i studia sempre, i va a scola volentieri	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I to fioi che i studia sempre i va anca volinteri a scola	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		To fioi, che i studia sempre, i và  volintera a scola	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		I toj fieuj che sctudin saimpr e van vurentee a scoera	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		To fioi. che i studia sempre, i va sco(l)a voentieri	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		To fioi, che i studia sempre, i va volentieri a scola	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		I to fioi, che i studia semper, i va volintiera a scuela	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv aspet | avv mod | clit sogg | fless 3 = fless 6 | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I tiò fis, chi studia sempre, i van volanteir a scuola	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		I toi fruz, ch'a studiin simpri, a van bulintir a scuela	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I to figi chi studien sempre i van aa scoa	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		I to figi che studian de lungu, a scoa ge van vuentea	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		To fioj, che i studia sempre, i va volentieri a scola	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		I to figi ch'i studiu i van vuenté a scoa	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		I tu fioi ch'i studia sempar i va vulentera a scola	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		I tiò fis, che i studia sempre, i van volenteir a scuola	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		I to fioi i va vulentieri a scola, ie sempar (a)dre studiar	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv aspet | avv mod | clit sogg espl | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioi, ch'ii studia sempar, i va a scola vulentier	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | avv aspet | avv mod | clit sogg espl | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to figghi , c’a studiano sempri, vanu contenti a scola	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		I tu fiù chi studien semper i van vluntira a scola	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		I to fiò, chi studia sempar, i va luntiera a scola	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		I te figi chi studian sempre i van vuentea a scoa	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		I to mataj, chi studdju sempri, von vulantera a scola	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		I to sccecc, che i stydia hemper, i va ulentera a scoela	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioei, che i stydia hemper, i va ontera a scoela	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioei, che i stydia hemper, i va volentieri a scoela	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to sccecc, che i stydia hemper, i va ontera a scoela	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to sccecc, che i stydia hemper, i va ulentera a scoela	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioei, che i stydia semper, i va a scoela ulentera	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to sccecc i stydia hemper e i va ontera a scoela	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | avv aspet | avv mod | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi che studia sempre, i va voentieri scoa	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit sogg | fless 3 = fless 6 | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi che studia sempre, i va scoa voentieri	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit sogg | fless 3 = fless 6 | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fieuj, chi stüdiu semp, i vana scòla aluantèra	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I téi fiöi, ch’i sc’tùdien sémpri, i vàn volontéira a sc’còla	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		To fioi, che i studia sempre, i va volentieri a scola	Bovolone	Bovolone,Verona,Veneto	Veronese	
		To fioi, che studia sempre, i va voentieri scuoa	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to baghei chi studia sempre i va intera a scola	Brione	Brione,Brescia,Lombardia	Orientale	
		I toi fiej che studian sempre i van vurentè a scora	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		I to fioi, che i studia sempre, i va a scola volentieri	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		I to scec chi ntodia hemper, i va olentera a hchola	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		To fijoi, che i studia sempre, i va contenti a scoa	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | agg | avv aspet | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioi che i studian sempre i van vurente a score	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		I to fio, che studiu semp, van vulentè a scola	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi che studia sempre i va voentieri scoea	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit masch | fless 3 = fless 6 | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi, che i studia sempre, i va voentieri scuòea	Campagnola	Brugine,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit masch | clit sogg | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioi che studiu sempre e van vurentee a scora	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		To fioi, ch'i studia sempre, i va scola voentieri	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		To fioi, che studia sempre, i va voentieri scoea	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit masch | fless 6 | inacc | indic pres | poss 2 | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to fioo, chi studien semper, i van luntera a scola	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		I tó fióli, k i Studi&n Sémp&r, i van vol&nt&ra a Skóla	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		I toe figgi chi studdiu sempre i van guentea a scoa	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Tie fies, che i studia semper, i va bolentiera a scola	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		I tioi fioi, che i studia semper, i va volentiera a scola	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		I tio fioi, ca studin sempri, a van volentier a scuela	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		I to fioi c'a studin sempri, a van volenter a scuela	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		I tu fiur, chi studie sempar, i'va v'luntiri a scole	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		To fioi che i studia sempre, i va volentiera a scola	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		I teu figgi, che studian sempre, i van vuentea a scheua	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		I teu figgi chi studdian sempre i van vuentea a sceua	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		I to fioi, che i studia sempre, i va a scola volentieri	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		I to fioi, che studie sempre, i va volentieri a scuola	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		I to regasi ch i studiu de lungu u ge van vuentea a scoa	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		I to canai, che i studia sempre, vai volenteir a scola	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		I to fioi, che i studia sempro, i va olentiera a scola	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Tuoi fiis, ch' e studiin simpri, e van vulintier a scuela	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		I to canais, chi studia sempre, i va volenter a scola	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		I tu figlioli, che studiano sempre, vanno volentieri a scuola	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		I tio fijis k i študio simpri i van volanter a škuelo	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		To fioi i studia sempre e i va volentieri a scola	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		I too fioo, ch'i studia sempru, i va vulentera a scura	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		I ce' fiuoi, ch'a studin sempri, a' van volenteir a scuola	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		To fioi, che studia sempre, va voentieri scuòea	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To mituns, che stüdia três, và gian a scola	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		To fioi che studia sempre i va voentieri a scoea	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit sogg | fless 3 = fless 6 | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi che studia sempre i va voentieri scoea	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | avv mod | clit 6 | clit masch | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		To fioi che studia sempre va voentieri scoea	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | PP loc | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I to canais, chi studiea sempre, i va a scola volenteir	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		To fioi, che studia sempre, va voentieri scoea	Facca	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | avv mod | fless 6 | inacc | indic pres | poss 2 | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | WH sogg | 
		I toi fioi che ie semper sui liber i va a scola volentiera	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		I to fioi, che i studia sempre, i va voentieri a scuola.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		I to fioi, che i studia sempre, i va voentieri a scola	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		I to figgi chi studian sempre i van vuentea a scoa	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		I to fiò. chi studia sempar, i va uluntieri a scola	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		I to fiò, chi è sempar lì chi studia, i va a scola davluntiera	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		I to fio, chi studian senpre i van vulentieri a scora	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		I tuoi figli, che studiano sempre, e vanno volentieri a scuola	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		I tu fiol, ch'i stugia sempar, i va vlunter a scola	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
