Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Giorgio e Franco, che voevimo invitare a magnare insieme a cena, i ze (zà) partii	San Pietro in Gu1	San Pietro in Gu,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | avv aspet | clit 6 | clit masch | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voeimo invitarli a sena, i ze partii	San Pietro in Gu2	San Pietro in Gu,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voevimo invitare a cena, i ze partii	Santa Croce Bigolina	Cittadella,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voeimo invitare a cena, ze partii	Santa Maria di Sala	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che noaltri gaveimo da invitare a sena, i ze ‘ndai via	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | avere | clit 6 | coord NP | fless 4 | fless 6 | inacc | indic pass pross | inf sempl | inf sempl | N proprio | partic | PP | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che gaveimo da invitare a sena, i ze ‘ndai via	Santa Maria di Sala 1	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | avere | coord NP | fless 4 | fless 6 | inacc | indic pass pross | inf sempl | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voeimo invitare a cena, i ze partii	Santa Maria di Sala 2	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che gheimo da invitarli magnare, i ze partii	Santa Maria di Sala 3	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf composto | N proprio | partic | PP | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voevimo invitare pa cena, ze partii	Santa Maria di Sala 4	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voeimo invitarli cena, i ze partii	Santa Maria di Sala 5	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit ogg dir | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		U Giorgiu e u Francu, che i vureivimu invità a sena, i sun partii	Savona	Savona,Savona,Liguria	Gallo-Italico Ligure	
		Al Jórsc' e 'l Frànco, c(h)e ‘n vuréva invidè a scéna, in ande'cc via	Schenone	Samolaco,Sondrio,Lombardia	Alpino	
		Giorgio e Franco che voevimo invitare a sena i ze partii	Schio	Schio,Vicenza,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | coord NP | fless 3 = fless 6 | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Ivuere y Franco, che ulan envië a cëina, ie piëi vía	Selva di Val Gardena	Selva di Val Gardena/Wolkenstein in Groeden,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Giorgio e Franco che i voevimo invitare a cena i ze ndà via	Selvazzano Dentro	Selvazzano Dentro,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Al Giorgio e el Franco, che an volo invider a cena, i en partì	Semogo	Valdidentro,Sondrio,Lombardia	Alpino	
		Giorgio e Franco, che voleimo invitare a cena, i xè partii	Solesino	Solesino,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		U gió:rgio e w Fránko ke i: wájmu nvitÓ a sÈna Èn partí:i	Tabarchino	Calasetta,Carbonia-Iglesias,Sardegna	Gallo-Italico Ligure	
		Giorgio e Franco che a vuxeimu invità a zena i sun partii	Taggia	Taggia,Imperia,Liguria	Gallo-Italico Ligure	
		A vulivino invitare a sena Giorgio e Franco, ma ié partì	Taglio di Po1	Taglio di Po,Rovigo,Veneto	Meridionale	
		Giorgio e Franco, ch'à vulivino invitare a sena,  ié partì	Taglio di Po2	Taglio di Po,Rovigo,Veneto	Meridionale	
		Giorgio e Franco che voleimo invidà a zena iè partidi	Tai di Cadore	Pieve di Cadore,Belluno,Veneto	Ladino Cadorino	
		Giorgio e Franco chi volevin invità a sena  a son partis	Teglio Veneto	Teglio Veneto,Venezia,Veneto	Friulano Occidentale	
		Giorgio e Franco che gevimo da invitare a sena i ze partiti	Teolo	Teolo,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che i voevimo invitare a sena i ze partii	Terranegra	Padova,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che svoimino/voimino invitare a sena, i ze partii	Tezze sul Brenta	Tezze sul Brenta,Vicenza,Veneto	Meridionale	
		Giorgio e Franco, quei che se olea invitar a zena, i è partidi	Tignes di Pieve d'Alpago	Pieve d'Alpago,Belluno,Veneto	Centro-settentrionale	
		Al Giorgio e l'Franco, chi uriu anvité a scena, ai ian parti	Tollegno	Tollegno,Biella,Piemonte	Basso piemontese	
		Giors e FRanchin, che i vorio anvité a sin-a a son partì	Torino1	Torino,Torino,Piemonte	Alto piemontese	
		Giors e Franco, che i vorio anvitè a sina, a son partì	Torino2	Torino,Torino,Piemonte	Alto piemontese	
		Giors e Franco, ch'i vorio anvité a sina, a son partì	Torino3	Torino,Torino,Piemonte	Alto piemontese	
		Giorgio e Franco ch'i vorio anvità a sen-a, a son partì	Torino4	Torino,Torino,Piemonte	Alto piemontese	
		Giorgio e Franco, che i vorio invitè a sin-a, a son partì	Torino5	Torino,Torino,Piemonte	Alto piemontese	
		Giorgio e Franco, che ‘i volèmo nvità a cena, è partiti	Treia	Treia,Macerata,Marche	Maceratese	
		Giorgio e Franco, che (noi) volevimo invitar a zena, (i) se partidi	Trieste1	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Giorgio e Franco, che volevimo invitar a cena, i xé partidi	Trieste2	Trieste,Trieste,Friuli Venezia Giulia	Triestino-giuliano	
		Giòrge e Frànghe, ca velèmene ‘mbetà a céne, ònde partùte	Triggiano	Triggiano,Bari,Puglia	Apulo-barese	
		Giorgio e Franco, che volevimo invitare a cenare, i xè partii	Trissino	Trissino,Vicenza,Veneto	Meridionale	
		Giorgio e Franco ca volevimo invitarli a sena, i se partii	Valdagno	Valdagno,Vicenza,Veneto	Meridionale	
		Giorgio e Franco, che un vole invider a cena, i en partii	Valfurva1	Valfurva,Sondrio,Lombardia	Alpino	
		Giorgio e Franco, ch'en vulè invider a cena, i en partì	Valfurva2	Valfurva,Sondrio,Lombardia	Alpino	
		Giorgiu e Francu che i vureimu invità a sena i sun partì	Vallecrosia	Vallecrosia,Imperia,Liguria	Gallo-Italico Ligure	
		Giorgio e Franco che i volea invidarte a zena i è nai via	Valmorbia	Vallarsa,Trento,Trentino Alto Adige	Trentino orientale	
		Giorgio e Francu, ca vurevum invida a sena, in partii	Vaprio d'Adda	Vaprio d'Adda,Milano,Lombardia	Occidentale	
		Giorgio e Franco che nialtri voevimo invitar a cena i xe partii	Venezia1	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | sogg pron | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voÃÂevimo ciamar per sena, xe andai via	Venezia 6	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | avv altri | coord NP | fless 3 = fless 6 | fless 4 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 3 = fless 6 | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a sena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Iorgio e Franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e franco che voevimo invitarli a magnar i xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco che voevimo invitar a cena xe partii	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voleimo invitar a cena, i è partidi	Verona	Verona,Verona,Veneto	Veronese	
		Giorgio e Franco, che voeimo invitare a sena, i ze partii.	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voemo che veniese a cena, e xè già partii	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | acc partic sogg | aux E | avv aspet | cong imperf | coord NP | fless 4 | fless 6 | inacc | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voemo invitare a cena, i xè partii	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | acc partic sogg | aux E | coord NP | fless 4 | fless 6 | inacc | indic imperf | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e franco, che se volea invitar a zena, iè partidi.	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Giorgio e Franco, che se volea invitar a cena, i é partidi	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		An vörevä ciamàa a scenä al Giórc e al Franco, ma ian giüt d’andàa viä	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Al Giòrgiu e al Franco, ca'm vuleva anvida a scena i è partíi	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Giorgio e Franco che voevimo invitare a sena i ze partii	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | coord NP | fless 3 = fless 6 | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voleimo invitare a cena, i xè partii	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | acc partic sogg | aux E | clit 6 | clit masch | clit sogg | coord NP | fless 4 | fless 6 | inacc | indic imperf | indic pass pross | inf sempl | N proprio | partic | PP | pro | rel app | sogg def | sogg masch | sogg nom | sogg prev | trans | volere | WH ogg dir | 
		Giorgio e Franco, che voevimo invitar a sena, i xe ndai via	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
