Questionario	Posizione	Frase	Dialetto	Comune,Provincia,Regione	Microarea,_Area,_Macroarea	Marche
		Dei libri che ti ga ordinà ne rivarà soeo  tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà ghe ne rivarà soeo che tre	Veneziano	Venezia,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te avevi ordinà ghe ne rivarà solo tri	Verona	Verona,Verona,Veneto	Veronese	
		Dei libri che gavì ordinà, ghe ne rivarà soeo che tre	Veternigo	Santa Maria di Sala,Venezia,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 5 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ghè ordinà ne riverà solo tre soli tri	Vicenza	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | avv altri | clit 2 | clit ne | clit sogg | disl sx | fless 2 | fless 3 = fless 6 | inacc | indic fut sempl | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | trans | WH ogg dir | 
		Dei libri che te ghe ordinà je riva soli che tre	Vicenza2	Vicenza,Vicenza,Veneto	Meridionale	 | aux A | avv altri | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ha ordinà ghen rivarà tre	Vidor	Vidor,Treviso,Veneto	Centro-settentrionale	
		Dei libri che te 'vea ordinà, ghe ne 'rivarà sol che tre	Vidor2	Vidor,Treviso,Veneto	Centro-settentrionale	
		Di libbär che t’avevä comandàat, na rivän domà trìi	Villa di Chiavenna	Villa di Chiavenna,Sondrio,Lombardia	Alpino	
		Dai dü libri ca t'evat urdinàa, al na rivarà sul tri	Villa di Tirano	Stazzona,Como,Lombardia	Alpino	
		Dei libri che te ghevi ordinà ne rivarà soeo tre	Villafranca Padovana	Villafranca Padovana,Padova,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavevi ordinà, ne rivarà soli che tre	Villaverla	Villaverla,Vicenza,Veneto	Meridionale	 | aux A | avv altri | clit ne | disl sx | fless 2 | fless 3 = fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavei ordinà ghe xe ne rivà soeo tre	Villorba	Villorba,Treviso,Veneto	Centro-settentrionale	
		Dei libre che te aves ordenà i ne aruà solo tre	Vodo di Cadore	Belluno,Belluno,Veneto	Ladino Cadorino	
		Dei libri che te ghavei ordinà ghe ne rivarà soeo tre	Zero Branco	Zero Branco,Treviso,Veneto	Centro-settentrionale	
		Dei libri che ti gavevi ordinà, ne rivarà soeo tre	Zianigo	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | pro | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti gavevi ordinà, ghe ne riva soeo che tre	Zianigo2	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit loc | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che ti ga ordinà, ghe ne rivarà soeo tre	Zianigo3	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavevi ordinà, ne rivarà soeo che tre	Zianigo4	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te gavei ordinà, ne arivarà soeo che tre	Zianigo5	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic trapass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
		Dei libri che te ghe ordinà, ghe ne riverà soeo che tre	Zianigo6	Mirano,Venezia,Veneto	Lagunare	 | aux A | avv altri | clit ne | clit sogg | disl sx | fless 2 | fless 6 | inacc | indic fut sempl | indic pass pross | partic | partit | PP def | PP gen | PP plur | presenza comp | QP sogg | rel restr | sogg postv | trans | WH ogg dir | 
						
2.0	38.0	Qualcuno arriverà in ritardo				 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Quarcun u arriverà in ritordiu	Alassio	Alassio,Savona,Liguria	Gallo-Italico Ligure	
		Chejdün a rivrà an ritard	Alba	Alba,Cuneo,Piemonte	Alto piemontese	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Vargù al ruarà tardi	Albosaggia	Albosaggia,Sondrio,Lombardia	Alpino	
		Qualcheduni i ariverà (e)n ritardo	Aldeno1	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Qualcheduni i arriverà en ritardo	Aldeno2	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Qualcheduni i arriverà en ritardo	Aldeno3	Aldeno,Trento,Trentino Alto Adige	Orientale	
		Corcheun u rivrò in ritord	Altare	Altare,Savona,Liguria	Gallo-Italico Ligure	
		Qualchedun zè riva tardi	Altavilla Vicentina	Altavilla Vicentina,Vicenza,Veneto	Meridionale	
		Qualchedun rivarà in ritardo	Alte Ceccato	Montecchio Maggiore,Vicenza,Veneto	Centro-settentrionale	
		Calchedun nirà tardi	Amblar	Amblar,Trento,Trentino Alto Adige	Ladino-anaunico	 | avv temp | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		Qualchedun i rivaran in ritarc	Andreis	Andreis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Colchidun al rivarà tart	Aquileia	Aquileia,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Quarchedun ariveà tardi	Arcola	Arcola,La Spezia,Liguria	Gallo-Italico Ligure	
		Quarchedun u l'arivià ciù tardi	Arenzano	Arenzano,Genova,Liguria	Gallo-Italico Ligure	
		Qualchedun rivarà in ritardo	Arsiero	Arsiero,Vicenza,Veneto	Meridionale	
		Quarchedun u'arivià in ritardu	Arzeno	Ne,Genova,Liguria	Gallo-Italico Ligure	
		An qualdun al rivarà in ritardi	Bagnolo S. Vito	Bagnolo San Vito,Mantova,Lombardia	Mantovano	
		Qualchedun al riverà tarts	Barcis	Barcis,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		(Andra' a fnir che) Qualchidun a riara' in ritard	Bergantino	Bergantino,Rovigo,Veneto	Mantovano	 | clit sogg espl | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualc’uno arriverà tardi	Biancavilla	Biancavilla,Catania,Sicilia	Area orientale non metafonetica	
		Cuelch d on l arivarà tard	Bologna2	Bologna,Bologna,Emilia Romagna	Orientale	
		Cualcdun a rivarà in ritard	Bondeno	Bondeno,Ferrara,Emilia Romagna	Orientale	
		Cuarchedun riveau tardi	Borghetto di Vara	Borghetto di Vara,La Spezia,Liguria	Gallo-Italico Ligure	
		Quaj-ca-dun rivarà 'n ritardu	Borgomanero	Borgomanero,Novara,Piemonte	Occidentale	
		Argy i riera' tarde	Borgonato1	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritarde	Borgonato2	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i ria en ritardo	Borgonato3	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy el riera' en ritardo	Borgonato4	Corte Franca,Brescia,Lombardia	Orientale	 | clit 3 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritardo	Borgonato5	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritardo	Borgonato6	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritardo	Borgonato7	Corte Franca,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualcuno arivarà in ritardo	Borgoricco 1	Padova,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Quaicadün- al rìva ’n ritàrd	Borgo San Martino	Borgo San Martino,Alessandria,Piemonte	Alto piemontese	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Vergùn al riverà tàrdi	Bormio	Bormio,Sondrio,Lombardia	Alpino	
		Qualchedun el rivarà in ritardo	Bovolone	Bovolone,Verona,Veneto	Veronese	
		Qualcuno rivarà tardi	Briana	Noale,Venezia,Veneto	Centro-settentrionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Quaidun i ruverà in ritart	Brione	Brione,Brescia,Lombardia	Orientale	
		Carcun u rivrà in ritordi	Cairo Montenotte	Cairo Montenotte,Savona,Liguria	Gallo-Italico Ligure	
		non tradotta	Calalzo di Cadore	Calalzo di Cadore,Belluno,Veneto	Ladino Cadorino	
		Ergu i rierà tarde	Calcinate	Calcinate,Bergamo,Lombardia	Orientale	
		Qualcuno fa tardi	Caldogno	Caldogno,Vicenza,Veneto	Meridionale	 | avv temp | fare | fless 3 | inacc | indic pres | QP sogg | sogg prev | 
		Carcon u rivrà an ritardu	Calizzano	Calizzano,Savona,Liguria	Gallo-Italico Ligure	
		Queichedun a ruvrà an ritard	Calliano	Asti,Asti,Piemonte	Alto piemontese	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualcheduni riverà in ritardo	Camisano Vicentino	Camisano Vicentino,Vicenza,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualcuno rivarà in ritardo	Campagnola	Brugine,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Chercun u rivrà tardi	Carcare	Carcare,Savona,Liguria	Gallo-Italico Ligure	
		Qualcuno rivarà in ritardo	Carmignano di Brenta	Carmignano di Brenta,Padova,Veneto	Meridionale	
		Qualchedun rivarà tardi	Carmignano di Brenta1	Carmignano di Brenta,Padova,Veneto	Meridionale	 | avv aspet | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		Quelchidun l'ariverà in riterd	Carpi	Carpi,Modena,Emilia Romagna	Occidentale	
		Kualk&dún i ariv&rà tròp tardi	Carrara	Carrara,Massa-Carrara,Toscana	Lunigiano	
		Cherchedun u l'arrivià in ritardu	Casarza Ligure	Casarza Ligure,Genova,Liguria	Gallo-Italico Ligure	
		Zachei ruarà tèrt	Cazet	Campitello di Fassa,Trento,Trentino Alto Adige	Ladino Atesino	
		Valgugn lugarà masa tarz	Cencenighe Agordino	Cencenighe Agordino,Belluno,Veneto	Ladino-veneto	
		Qualchidun riverà in ritart	Cesarolo1	San Michele al Tagliamento,Venezia,Veneto	Friulano Occidentale	
		Qualchidun al rivarà in ritart	Cesarolo2	San Michele al Tagliamento,Venezia,Veneto	Centro-settentrionale	
		Quaicun l'riverà terd	Cesena2	Cesena,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Qualchedun riverà in ritardo	Cesiomaggiore	Cesiomaggiore,Belluno,Veneto	Centro-settentrionale	
		Quarchedun o l'arrivià in ritardu	Chiavari1	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Quarchedun u l'arrivià ciù tardi	Chiavari2	Chiavari,Genova,Liguria	Gallo-Italico Ligure	
		Qualcun rivarà tardi	Chies d'Alpago	Chies d'Alpago,Belluno,Veneto	Centro-settentrionale	
		--> testo vuoto <---	Chioggia	Chioggia,Venezia,Veneto	Lagunare	
		Carchedun l'ariia in ritardu	Cicagna	Cicagna,Genova,Liguria	Gallo-Italico Ligure	
		Calchedun al rivarà in ritars	Cimolais	Cimolais,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		--> testo vuoto <---	Cirvoi	Belluno,Belluno,Veneto	Centro-settentrionale	
		Qualchidun el rivarà in ritart	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Qualchidun el rivarà	Cividale	Cividale del Friuli,Udine,Friuli Venezia Giulia	Friulano Centro-orientale	
		Qualchedun a rivarà tars	Claut	Claut,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Qualcuno (e') arriverà in ritardo	Colle Val d'Elsa	Colle di Val d'Elsa,Siena,Toscana	Toscano Senese	
		Kualkidun al rivarà in ritart	Collina	Forni Avoltri,Udine,Friuli Venezia Giulia	Friulano Carnico	
		Qualched’ un el rivara’ en ritardo	Colognola ai Colli	Colognola ai Colli,Verona,Veneto	Veronese	
		Un quairun al rivarà in ritard	Comano	Comano,Massa-Carrara,Toscana	Lunigiano	
		Qualchidun al rivarà tars	Cordenons	Cordenons,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Qualcuno rivarà in ritardo	Correzzola	Correzzola,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		non tradotta	Corvara	Corvara in Badia/Corvara,Bolzano/Bozen,Trentino Alto Adige	Ladino Atesino	
		Qualcuno riverà tardi	Due Carrare	Due Carrare,Padova,Veneto	Meridionale	 | avv aspet | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		Qualcuno riverà in ritardo	Due Carrare2	Due Carrare,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualcun riverà tardi	Due Carrare3	Due Carrare,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Calchedun al rivarà ters	Erto	Erto e Casso,Pordenone,Friuli Venezia Giulia	Friulano Occidentale	
		Qualcuni rivarà tardi	Facca	Cittadella,Padova,Veneto	Meridionale	 | avv aspet | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		non tradotta	Falcade	Falcade,Belluno,Veneto	Ladino-veneto	
		Qualcheduni rivarà in ritardo.	Falzè di Piave	Sernaglia della Battaglia,Treviso,Veneto	Centro-settentrionale	
		Qualchedun el rivarà in ritardo	Farra di Soligo	Farra di Soligo,Treviso,Veneto	Centro-settentrionale	
		Quarchedun l'arià tardi	Favale di Malvaro	Favale di Malvaro,Genova,Liguria	Gallo-Italico Ligure	
		non tradotta	Ferrara1	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Kwalkdùn al rivarà in ritard	Ferrara2	Ferrara,Ferrara,Emilia Romagna	Orientale	
		Curcun u riverà in ritordu	Finale Ligure	Finale Ligure,Savona,Liguria	Gallo-Italico Ligure	
		Qualcuno l'arriverà in ritardo	Firenze	Firenze,Firenze,Toscana	Toscano Fiorentino	
		Chichdon ariverà in riterd	Forlì	Forlì,Forlì-Cesena,Emilia Romagna	Romagnolo	
		Vergun al riverà in ritart	Frontale di Sondalo	Sondalo,Sondrio,Lombardia	Alpino	
		Calcuni rivarà in ritardo	Galliera Veneta	Galliera Veneta,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualcuni rivarà tardi	Galliera Veneta1	Galliera Veneta,Padova,Veneto	Meridionale	 | avv aspet | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		Qualcuni rivarà in ritardo	Gazzo	Gazzo,Padova,Veneto	Meridionale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualchedun rivarà tardi	Gazzolo	Arcole,Verona,Veneto	Veronese	
		Qualchedun ariverà tardi	Ghizzole di Montegaldella	Montegaldella,Vicenza,Veneto	Meridionale	 | avv temp | fless 3 | inacc | indic fut sempl | QP sogg | sogg prev | 
		Qualchidun rivarà in ritart	Gorizia	Gorizia,Gorizia,Friuli Venezia Giulia	Friulano Centro-orientale	
		non tradotta	Granarola	Gradara,Pesaro Urbino,Marche	Marchigiano settentrionale	
		Vergùn al tardiverà	Grosio	Grosio,Sondrio,Lombardia	Alpino	
		Qualcheduni i rivarà in ritardo	Illasi	Illasi,Verona,Veneto	Veronese	
		Argü i rierà en ritardo	Iseo1	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy riera' en ritarde	Iseo2	Iseo,Brescia,Lombardia	Orientale	 | fless 3 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritarde	Iseo3	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritardo	Iseo4	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy i riera' en ritarde	Iseo5	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Vergy i riera' en ritarde	Iseo6	Iseo,Brescia,Lombardia	Orientale	 | clit 6 | clit masch | clit sogg | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy riera' en ritardo	Iseo7	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Argy riera' en ritard	Iseo8	Iseo,Brescia,Lombardia	Orientale	 | fless 3 = fless 6 | inacc | indic fut sempl | PP avv | QP sogg | sogg prev | 
		Qualchedun riverà in ritardo	Jesolo	Jesolo,Venezia,Veneto	Lagunare	
		--> testo vuoto <---	Lamon	Lamon,Belluno,Veneto	Centro-settentrionale	
		Quarcun i riveà en retardio	La Spezia	La Spezia,La Spezia,Liguria	Gallo-Italico Ligure	
		Valgugn ruarà terc	Laste di Rocca Pietore	Rocca Pietore,Belluno,Veneto	Ladino Atesino	
		Vergogn ruarà in ritard	Lecco	Lecco,Lecco,Lombardia	Orientale	
		Qualcuno se interdiga	Lion	Albignasego,Padova,Veneto	Meridionale	 | clit rifless | fless 3 | inacc | indic fut sempl | indic pres | PP avv | QP sogg | sogg prev | 
		omessa	Livigno1	Livigno,Sondrio,Lombardia	Alpino	
